avg_established_duration,connections_per_second,failure_rate,process_to_ip_diversity,destination_diversity_score,ip_entropy,label
14739.80808,0.065228384,0.002583979,7.1,0.051679587,3.286812926,0
14648.62314,0.065115471,0,7.666666667,0.053333333,3.277848138,0
15201.594,0.064590338,0,8,0.054794521,3.293087063,0
15343.38667,0.06469604,0,7.777777778,0.057471264,3.295238753,0
15485.87076,0.065447001,0,8,0.057636888,3.283423393,0
15363.80878,0.065747402,0,7.777777778,0.060790274,3.278970174,0
13980.77451,0.06227263,0,6.888888889,0.065292096,3.207088897,0
27161.64883,0.029208925,0.034722222,7.714285714,0.138888889,3.567741424,0
14044.96277,0.06342117,0,7,0.066901408,3.2256089,0
14203.78918,0.063676505,0,7,0.069343066,3.219015401,0
14531.36413,0.062350693,0,7,0.072796935,3.217105974,0
14176.96536,0.061631725,0,7,0.077868852,3.248354961,0
14264.18342,0.063504823,0,6.777777778,0.080168776,3.22501932,0
14295.23809,0.062465297,0,6.777777778,0.084444444,3.226808594,0
14442.32368,0.062236921,0,6.444444444,0.09178744,3.227734731,0
14679.57795,0.064657878,0,6.444444444,0.087378641,3.190628678,0
14671.85632,0.063401543,0.005291005,6.222222222,0.095238095,3.216174966,0
15183.76381,0.063701068,0,6.222222222,0.100558659,3.201597672,0
14485.13163,0.059378687,0,9.4,0.099337748,3.137629122,0
14534.66441,0.057684384,0.007142857,12,0.107142857,3.1672534,0
13823.95731,0.057422969,0,11.5,0.12195122,3.145502233,0
13050.51935,0.05453592,0.009615385,11.5,0.144230769,3.173362904,0
12877.31818,0.055587724,0.010416667,11,0.15625,3.186788246,0
10480.70769,0.046025105,0,13.66666667,0.212121212,3.241405295,0
10337.95262,0.045023697,0,12.66666667,0.228070175,3.159612486,0
11546.45594,0.043000915,0,11.66666667,0.255319149,3.106177627,0
12497.54685,0.046351085,0,12.33333333,0.255319149,3.179987413,0
12582.95098,0.050128535,0,11,0.307692308,3.067461613,0
10293.21229,0.047457627,0,9.666666667,0.392857143,3.012777542,0
17432.40566,0.061946903,0,9.666666667,0.357142857,2.863112622,0
1449.418643,0.06043956,0.090909091,10,0.818181818,2.829127766,0
13840.2998,0.049089139,0.002832861,15.25,0.04815864,3.22025427,0
16412.19717,0.040227273,0.002824859,11.16666667,0.050847458,3.279298351,0
14113.74602,0.048312662,0.002985075,15.25,0.050746269,3.224657096,0
16910.72382,0.041918478,0.003067485,15.5,0.052147239,3.252583767,0
28642.9419,0.024826579,0.044117647,7.428571429,0.139705882,3.566962162,0
14378.98192,0.04518244,0.003154574,15.25,0.05362776,3.22235489,0
13244.72275,0.04179971,0,14.5,0.055555556,3.268379762,0
13625.20014,0.046538782,0,14.5,0.05734767,3.235416036,0
16822.26087,0.039026437,0,12,0.05734767,3.279663033,0
13534.16383,0.044127989,0.003984064,14,0.059760956,3.245762138,0
17070.76181,0.035846373,0.003968254,11.6,0.05952381,3.294018452,0
17558.74384,0.036772527,0,11.4,0.061983471,3.276441246,0
11688.25264,0.042685371,0,13.5,0.070422535,3.23945812,0
15880.55478,0.034830729,0,11.2,0.070093458,3.293965806,0
11948.585,0.039438245,0,13.5,0.073170732,3.253194825,0
9887.101702,0.032844684,0,13.75,0.084745763,3.332870374,0
10314.84115,0.039658038,0,13.5,0.089820359,3.278210992,0
15632.94096,0.029755579,0,9.5,0.089285714,3.337222955,0
9798.581067,0.032575426,0,13.5,0.100671141,3.364671635,0
31003.77525,0.029647059,0.03968254,7.285714286,0.142857143,3.529905165,0
9359.619402,0.03155106,0,13,0.114503817,3.36599349,0
9560.154415,0.030630178,0.008196721,12.75,0.12295082,3.351942394,0
16953.0595,0.024082116,0,9.5,0.131147541,3.449841603,0
9214.225721,0.028351225,0,12.5,0.145631068,3.388244711,0
16378.72524,0.020167346,0,8.833333333,0.170212766,3.46601509,0
7043.637471,0.025766871,0,11.75,0.178571429,3.396234839,0
17866.83836,0.018779343,0,8.333333333,0.178571429,3.487425722,0
19558.3047,0.020380799,0.013157895,11.25,0.184210526,3.434993644,0
8022.398697,0.027624309,0,11,0.215384615,3.338711326,0
21835.2857,0.017871649,0,8,0.212121212,3.460476744,0
5236.721383,0.024300053,0,9,0.239130435,3.2037214,0
24112.37358,0.01543514,0,7.8,0.255319149,3.343589897,0
5750.234207,0.023673469,0,10.66666667,0.379310345,3.163251059,0
37309.672,0.012532411,0,7.8,0.448275862,3.463845405,0
51140.22023,0.020719219,0.057471264,8.857142857,0.229885057,3.636295628,0
6093.037368,0.01710171,0,8.333333333,0.473684211,3.124736627,0
3192.3708,0.029962547,0,5.666666667,0.875,2.735226377,0
85040.03509,0.00563204,0,4,0.777777778,2.509277002,0
15023.84236,0.057057484,0.002493766,7.545454545,0.049875312,3.184816358,0
25371.57951,0.023447016,0.038961039,7.857142857,0.136363636,3.592888862,0
15299.95773,0.063885267,0.00255102,7.454545455,0.051020408,3.150168375,0
15656.24659,0.055952041,0.00255102,7.166666667,0.056122449,3.203331598,0
15282.79484,0.064874241,0.002673797,7.181818182,0.050802139,3.129095841,0
15312.31285,0.065182259,0.002754821,7.090909091,0.052341598,3.140299608,0
15550.34242,0.06569208,0.002816901,7.090909091,0.053521127,3.126546718,0
15590.68793,0.061051141,0.002898551,7.090909091,0.055072464,3.140503303,0
15326.76097,0.056680162,0.00297619,7.272727273,0.0625,3.168933769,0
30801.05192,0.022359155,0.047244094,7.285714286,0.141732283,3.558647124,0
15252.03723,0.064378554,0.006309148,7.090909091,0.059936909,3.13763803,0
15568.99497,0.066580199,0.003246753,6.909090909,0.058441558,3.111635414,0
15557.73815,0.055267062,0.003355705,6.583333333,0.067114094,3.188470362,0
14904.87876,0.064688152,0.003584229,6.818181818,0.064516129,3.139039786,0
14704.33963,0.066211777,0.003816794,6.818181818,0.06870229,3.122831439,0
14730.30532,0.057565064,0.003831418,6.818181818,0.068965517,3.154643883,0
15147.72178,0.069192751,0.003968254,6.818181818,0.071428571,3.099759982,0
15074.03142,0.055415617,0.004132231,6.416666667,0.082644628,3.16245044,0
15303.28973,0.055568805,0.004291845,6.416666667,0.08583691,3.164517951,0
16190.09103,0.053995157,0.004484305,6.416666667,0.089686099,3.184447464,0
15587.03443,0.054328879,0.010695187,7.666666667,0.101604278,3.13994968,0
15364.18504,0.070671378,0.00625,7.111111111,0.10625,3.115393649,0
14356.38556,0.050252951,0.006711409,6.8,0.134228188,3.237903175,0
15083.78993,0.069375619,0.014285714,7,0.128571429,3.119964936,0
14432.66002,0.073333333,0.008264463,6.555555556,0.132231405,3.100699016,0
15450.99708,0.047958779,0.016528926,6.6,0.157024793,3.255832201,0
13587.09529,0.052211302,0.011764706,6.222222222,0.2,3.308867196,0
15441.64819,0.037018509,0.013513514,6.555555556,0.256756757,3.435423926,0
12434.37532,0.07133758,0.017857143,6,0.267857143,3.310095874,0
14707.62788,0.033112583,0.018181818,6,0.327272727,3.532864578,0
11831.06184,0.025334272,0,5.625,0.444444444,3.265887392,0
3991.640111,0.054545455,0,7,0.666666667,2.419381946,0
18082.42022,0.008008008,0,5.25,1.125,3.11944035,0
61553.7242,0.031616983,0.071428571,5.375,0.2,3.493926154,0
35016.82106,0.025375453,0.051020408,7.285714286,0.183673469,3.652907432,0
34710.98605,0.019728976,0.050505051,7,0.171717172,3.626393167,0
62847.44385,0.032921811,0.097222222,5.25,0.180555556,3.469277174,0
42185.45126,0.020354754,0.071428571,6.428571429,0.228571429,3.655843508,0
45714.08851,0.02276964,0.035087719,5.071428571,0.122807018,3.539369992,0
51586.41197,0.016963772,0.042372881,7,0.144067797,3.405208619,0
42504.92063,0.013554792,0.056338028,7.2,0.183098592,3.449703952,0
169411.2448,0.012180053,0,7.111111111,0.144927536,3.762442695,0
4193.258792,0.012105072,0,8.333333333,0.2,3.776542628,0
4249.241971,0.011189896,0,8.166666667,0.198019802,3.80549877,0
4505.286323,0.011521603,0,8.166666667,0.217391304,3.804740186,0
4447.82874,0.009844837,0,8.166666667,0.217391304,3.840584892,0
21803.13431,0.055846422,0,6.75,0.068181818,3.402343761,0
4753.318851,0.00999398,0,8.166666667,0.240963855,3.820208558,0
5108.202961,0.010483987,0,7.666666667,0.260273973,3.780939965,0
5031.017623,0.008465731,0,7.333333333,0.246575342,3.752755298,0
18822.5973,0.056205703,0.002932551,7.272727273,0.070381232,3.416313185,0
5392.628949,0.008244641,0,7.333333333,0.327272727,3.785168716,0
5218.44096,0.005959321,0,7.166666667,0.391304348,3.734073511,0
12829.1626,0.015366994,0.00621118,8.666666667,0.111801242,3.625729663,0
12368.04365,0.013872301,0,8.666666667,0.119205298,3.657556581,0
12697.17945,0.014372822,0,8.666666667,0.136363636,3.641823163,0
12515.07094,0.012542759,0,8.666666667,0.136363636,3.682609197,0
13222.67553,0.012995246,0,8.666666667,0.146341463,3.673017984,0
14160.47602,0.013948895,0,8.5,0.159292035,3.639869165,0
13867.94105,0.011694707,0,8.166666667,0.149122807,3.671321861,0
14915.44937,0.011683543,0,9.2,0.161904762,3.659816876,0
15985.63933,0.01246392,0,8.6,0.178947368,3.592469732,0
12460.21864,0.009657496,0.011627907,10.75,0.197674419,3.702733691,0
13700.73444,0.010487098,0,10.25,0.210526316,3.65014571,0
13414.90638,0.008551817,0,10.25,0.210526316,3.677496856,0
15382.92197,0.007915567,0,10,0.280701754,3.682836089,0
1406.341707,0.004729309,0,8,0.394736842,3.555916996,0
957.6073125,0.004344569,0,6.25,0.448275862,3.296058865,0
15722.92215,0.01566725,0.005076142,11.6,0.091370558,3.560636884,0
15983.6483,0.015252215,0.005586592,11.2,0.100558659,3.582245863,0
15522.15031,0.014295926,0,13.25,0.10625,3.619781569,0
16247.70722,0.014474693,0,13.25,0.112582781,3.591482198,0
15174.94845,0.013060393,0,13,0.120567376,3.625116994,0
15978.38142,0.013660641,0.007518797,17,0.120300752,3.568178584,0
15874.47305,0.012243762,0,10.8,0.136363636,3.653581604,0
16743.42914,0.012658228,0,12.75,0.138211382,3.579113158,0
15223.58397,0.010349288,0,12,0.163461538,3.660358187,0
16398.05842,0.010529816,0,11.75,0.178947368,3.594089076,0
16179.49934,0.009470641,0,9.8,0.189473684,3.652994225,0
17198.10891,0.008717689,0,9,0.197674419,3.584118927,0
15317.5173,0.007207401,0,10.5,0.23880597,3.624453352,0
12977.78961,0.006286534,0,9.75,0.263157895,3.553415035,0
7919.470146,0.004587156,0,7.75,0.333333333,3.269388985,0
15660.48017,0.066768603,0,10.2,0.122137405,3.063001611,0
11984.64804,0.059872611,0,10,0.170212766,3.190384266,0
8447.298671,0.05787037,0,12,0.213333333,3.239962949,0
9177.337552,0.058876004,0.015151515,11.5,0.227272727,3.234389187,0
9259.928724,0.059009484,0,10.25,0.25,3.204728147,0
8809.12339,0.052780396,0,9.25,0.232142857,3.107419693,0
9873.32126,0.074766355,0.020833333,8.75,0.25,3.06168984,0
11656.44843,0.082802548,0,7,0.230769231,2.754360384,0
5379.3996,0.119834711,0,5.75,0.275862069,2.667342202,0
11643.05957,0.053230857,0,6.727272727,0.048128342,3.256029033,0
11769.44301,0.051373422,0,6.153846154,0.057803468,3.334905543,0
11934.66734,0.051469469,0.00295858,6.727272727,0.053254438,3.302356278,0
11948.49424,0.052492212,0,6.307692308,0.06231454,3.356478149,0
10997.69552,0.051827782,0,6.727272727,0.056426332,3.291740756,0
10589.72991,0.051793496,0,6.076923077,0.064724919,3.359344923,0
10824.69518,0.051706308,0,6.636363636,0.06,3.298443959,0
10935.51245,0.052724077,0,6.307692308,0.07,3.391178506,0
11030.16119,0.053082816,0,6.076923077,0.068728522,3.321901437,0
10860.35091,0.053028873,0.003558719,6,0.074733096,3.347228482,0
10983.05405,0.05145326,0,6.454545455,0.06870229,3.294589187,0
10882.18571,0.051313378,0,6.454545455,0.071428571,3.289261469,0
11004.41124,0.05142255,0,6.454545455,0.073770492,3.293072454,0
11211.87851,0.051343675,0,6.454545455,0.076595745,3.283452807,0
11408.18936,0.051258789,0,6.090909091,0.075221239,3.264473267,0
11426.00314,0.052816901,0,6.083333333,0.088888889,3.352039819,0
11706.41785,0.052515877,0,5.916666667,0.088372093,3.32769768,0
12008.10775,0.052685162,0,6.5,0.082125604,3.254379731,0
12200.51011,0.053940822,0,6.166666667,0.097087379,3.365233559,0
12406.0047,0.054525325,0,5.666666667,0.091370558,3.270359936,0
12266.14685,0.051257253,0,6.8,0.119496855,3.392866129,0
12687.6908,0.051430518,0,7.75,0.112582781,3.303321874,0
12946.73208,0.053078556,0,7.1,0.133333333,3.431795187,0
13328.1538,0.05106383,0,7.5,0.128787879,3.289523165,0
10235.30547,0.052813853,0,6.5,0.155737705,3.378633429,0
10586.25011,0.052680653,0,6.2,0.159292035,3.352265322,0
10289.52755,0.048994327,0,6.875,0.168421053,3.268743756,0
10498.31708,0.049208145,0.011494253,6.875,0.183908046,3.294289518,0
7834.955956,0.04381949,0.014925373,5.666666667,0.23880597,3.369845169,0
6863.430448,0.042505593,0,5.222222222,0.245614035,3.306567753,0
6405.847755,0.041060736,0,5.111111111,0.291666667,3.311973365,0
3129.4302,0.044705882,0,5.428571429,0.315789474,3.066329895,0
2688.501129,0.042709867,0,4.571428571,0.379310345,2.91441055,0
14735.80997,0.018255923,0,6.888888889,0.097674419,3.657541421,0
13430.80204,0.014581297,0,7.571428571,0.100558659,3.649035219,0
7771.485709,0.048253404,0.003067485,8.9,0.064417178,3.483729539,1
7548.227101,0.049614112,0.003174603,8.7,0.066666667,3.471449101,1
7669.768033,0.049434572,0.003267974,8.7,0.068627451,3.476415684,1
7677.27107,0.049435965,0.003355705,8.6,0.070469799,3.474808885,1
8022.684084,0.048455285,0.003355705,9,0.070469799,3.509602115,1
8160.262524,0.048319679,0.003460208,8.8,0.07266436,3.504256234,1
8202.523011,0.048568951,0.007142857,8.6,0.075,3.492605692,1
8218.464396,0.049860982,0.003717472,8.6,0.078066914,3.500263784,1
8243.631817,0.049847212,0.003831418,8.6,0.08045977,3.488911978,1
8638.862481,0.048748599,0.003831418,9,0.08045977,3.537556745,1
8820.880209,0.04853621,0.007936508,8.9,0.083333333,3.526364253,1
11211.27197,0.041930237,0.004310345,8.6,0.090517241,3.523636119,1
8867.212489,0.046386415,0.004464286,8.4,0.09375,3.507734748,1
9086.239792,0.046058269,0.004651163,8.1,0.093023256,3.485851824,1
9005.615883,0.048101863,0.004901961,7.7,0.098039216,3.478531494,1
9247.817827,0.046142925,0.005128205,7.6,0.102564103,3.477143617,1
9475.079059,0.047424783,0.005376344,7.5,0.107526882,3.468251927,1
9564.220966,0.047302684,0.011235955,7.4,0.112359551,3.451709695,1
10163.47837,0.045606802,0.005649718,7.5,0.11299435,3.501961233,1
10419.27572,0.045454545,0.01183432,7.3,0.118343195,3.49265792,1
10642.06744,0.045545689,0.006289308,6.9,0.125786164,3.492216342,1
10714.62242,0.045234249,0.007142857,7,0.142857143,3.470606825,1
10913.86237,0.044740437,0.007633588,6.888888889,0.152671756,3.471306096,1
11454.26404,0.040609137,0.009615385,7,0.173076923,3.403302378,1
11358.75387,0.044107014,0.008196721,6.888888889,0.163934426,3.453747766,1
12069.89914,0.039215686,0.010638298,7,0.191489362,3.404468002,1
13065.31798,0.037668517,0.021052632,7.25,0.178947368,3.419368202,1
129337.4947,0.02637094,0,5.733333333,0.066225166,3.384475135,1
13916.54229,0.037456446,0.023255814,7.571428571,0.197674419,3.419582044,1
131407.7639,0.026228362,0,5.6,0.066666667,3.353200898,1
133094.629,0.026289816,0,5.533333333,0.068259386,3.347463283,1
137667.1339,0.026052656,0,5.466666667,0.070422535,3.359065368,1
139455.0675,0.026161982,0,5.533333333,0.070921986,3.336590485,1
18386.53481,0.067083196,0,5.416666667,0.093137255,3.042649687,1
17150.67394,0.068820225,0,5.333333333,0.096938776,3.034796632,1
19222.28688,0.068807339,0.005128205,5.818181818,0.102564103,2.993699943,1
17818.36382,0.073362103,0,5.545454545,0.101604278,2.949328274,1
18523.24791,0.075359865,0,5.545454545,0.106741573,2.949638356,1
20738.11042,0.078701645,0,5.636363636,0.107344633,2.893354343,1
19273.25891,0.076608784,0,7.857142857,0.113333333,2.900367184,1
19094.60912,0.075949367,0.007575758,7.428571429,0.121212121,2.888007733,1
22961.55855,0.073074391,0,7.142857143,0.135135135,2.886558348,1
20849.96195,0.068881686,0,6.571428571,0.164705882,2.892951442,1
17460.17536,0.072727273,0,6.428571429,0.21875,2.878727926,1
8209.134975,0.112426036,0,6.5,0.236842105,2.524162693,1
15234.8321,0.169811321,0,9.5,0.388888889,2.145517155,1
11465.02306,0.052906487,0,6,0.060509554,3.360706672,1
11006.49613,0.050925926,0,5.666666667,0.063973064,3.377007296,1
10732.25789,0.048877625,0,5.583333333,0.07037037,3.376404096,1
10905.71855,0.049038099,0,6,0.073076923,3.37008719,1
11155.45478,0.048828125,0,6,0.076,3.380950126,1
11491.3949,0.049833887,0,5.909090909,0.079166667,3.36769375,1
11556.30866,0.048677035,0,5.583333333,0.078838174,3.372802888,1
11859.28676,0.048424129,0,5.583333333,0.081896552,3.371673269,1
12042.207,0.04956657,0.004484305,5.909090909,0.085201794,3.36690493,1
12388.80737,0.04932012,0.004672897,5.909090909,0.088785047,3.367985146,1
12787.47669,0.050834787,0,5.909090909,0.093137255,3.367318439,1
13162.22768,0.050609914,0,5.909090909,0.097435897,3.369700497,1
13304.18589,0.049936306,0,5.909090909,0.096938776,3.374772999,1
13673.52232,0.050243112,0.005376344,6.3,0.102150538,3.358906213,1
14329.56918,0.05174453,0,6.2,0.108571429,3.340509382,1
14453.657,0.049943246,0,5.818181818,0.107954545,3.354680946,1
14985.28125,0.050924523,0,5.636363636,0.113095238,3.345957285,1
15684.71097,0.05109014,0,7.375,0.121019108,3.35825783,1
15918.45565,0.046518889,0,6.666666667,0.127516779,3.353794453,1
16680.27354,0.050017864,0,6.555555556,0.135714286,3.361344633,1
17556.92744,0.049640015,0,6.555555556,0.145038168,3.36835215,1
18629.09736,0.049854591,0,7,0.15,3.345453377,1
19594.71665,0.049755664,0.008928571,6.375,0.151785714,3.297945243,1
20726.49838,0.053506494,0,6.375,0.165048544,3.291829553,1
22320.02827,0.053287982,0,6.375,0.180851064,3.296898266,1
22951.5824,0.051394204,0,6,0.191489362,3.346323596,1
24682.15713,0.051558753,0.011627907,6.125,0.197674419,3.279977885,1
27129.02083,0.05179558,0,5.75,0.2,3.197179008,1
30552.20824,0.051342812,0.015384615,6.428571429,0.230769231,3.199835371,1
34799.75984,0.058333333,0,6.428571429,0.267857143,3.157432484,1
4840.677759,0.044303797,0,6,0.464285714,3.131935699,1
5377.7929,0.05,0.05,5.4,0.5,2.855896243,1
5126.795545,0.029900332,0,2.8,0.666666667,2.450498734,1
858757.3841,0.011511437,0.11038961,5.1875,0.155844156,4.058961566,1
920759.8263,0.01121408,0.097222222,5.692307692,0.145833333,3.964512924,1
991588.8943,0.010722348,0.090225564,5.833333333,0.142857143,3.911754998,1
984126.3894,0.010672189,0.097014925,5.428571429,0.171641791,3.999556805,1
15427.82037,0.034790785,0.013513514,7.571428571,0.22972973,3.43587381,1
16480.0112,0.036868973,0.015384615,7.142857143,0.246153846,3.41329857,1
1062049.042,0.010187315,0.096774194,5.666666667,0.153225806,3.915288397,1
1133657.319,0.009729095,0.103448276,5.666666667,0.163793103,3.903744514,1
9452.424513,0.038784067,0.027027027,6.285714286,0.459459459,3.475297409,1
7063.04375,0.035433071,0,6,0.611111111,3.004044002,1
8119.4376,0.047368421,0,4.666666667,0.666666667,2.457535802,1
48915.26461,0.050044683,0.033482143,6.75,0.049107143,3.253375882,1
49971.29518,0.050074142,0.031890661,7.181818182,0.050113895,3.256213963,1
47241.7159,0.047870382,0.025641026,8.857142857,0.043589744,3.121718269,1
47218.44946,0.048628429,0.025641026,8.857142857,0.043589744,3.108372138,1
49335.61718,0.048659254,0.029569892,10.16666667,0.045698925,3.105601406,1
22924.0462,0.052778888,0,7.5,0.113636364,3.092913706,1
49452.30681,0.049328547,0.026954178,10.16666667,0.045822102,3.080822572,1
48929.12718,0.049077121,0.026239067,10.16666667,0.049562682,3.087312888,1
47096.03297,0.049769585,0.027777778,10.16666667,0.052469136,3.089362018,1
46508.47758,0.049306368,0.023728814,9.833333333,0.057627119,3.098661687,1
44205.33568,0.050099837,0.02173913,9.666666667,0.061594203,3.089267371,1
43001.15466,0.049799197,0.024193548,9.666666667,0.068548387,3.121103644,1
40058.62694,0.05062167,0.01754386,9.333333333,0.074561404,3.10744333,1
38191.36416,0.050012566,0.015075377,9,0.085427136,3.113599873,1
33815.99801,0.0513992,0.011111111,8.833333333,0.094444444,3.117735971,1
28412.19325,0.051751848,0.01242236,7.571428571,0.111801242,3.141026311,1
19783.57075,0.049642005,0,8.4,0.144230769,3.172266888,1
13912.79562,0.049255441,0.011627907,9.5,0.162790698,3.169945835,1
15351.29252,0.048407643,0,8.25,0.157894737,3.08622919,1
14968.89662,0.050558109,0.012987013,7.2,0.181818182,3.103994618,1
16786.03712,0.053048298,0.014925373,8.25,0.179104478,3.015457239,1
19154.80616,0.052924791,0,8,0.210526316,2.980370629,1
18979.42612,0.059748428,0,7.75,0.210526316,2.93964518,1
21810.57982,0.062256809,0,7,0.229166667,2.904874644,1
26031.09395,0.067001675,0.025,7,0.275,2.854756639,1
25730.8802,0.085653105,0.025,6.25,0.25,2.693003716,1
57259.54321,0.043844635,0.033033033,10.14285714,0.057057057,3.204827645,1
57136.68612,0.04427524,0.031847134,10,0.060509554,3.23259654,1
59529.27794,0.043425448,0.034965035,9.428571429,0.066433566,3.229028754,1
59255.99509,0.042553191,0.038461538,9.428571429,0.066433566,3.240187769,1
61218.59904,0.043410124,0.036101083,9.428571429,0.068592058,3.210823913,1
62873.28974,0.044338223,0.040892193,9.428571429,0.07063197,3.185126237,1
63076.9038,0.044217126,0.037313433,9.428571429,0.070895522,3.189358983,1
65362.20197,0.044916435,0.03875969,9.285714286,0.073643411,3.164151091,1
3254.8,0.054216867,0,8,0.777777778,2.682681311,1
12580.57611,0.039307049,0.021276596,5.4375,0.063829787,3.594366038,1
13464.74916,0.038365005,0.024922118,5.1875,0.059190031,3.571901899,1
16278.30718,0.034534696,0.024922118,5.6,0.059190031,3.600362882,1
16557.88843,0.035354108,0.025641026,5.466666667,0.060897436,3.605133882,1
13502.16936,0.038972771,0.023178808,6,0.062913907,3.583919177,1
13347.54338,0.039247312,0.023972603,5.923076923,0.065068493,3.586036922,1
13358.01749,0.038921744,0.017667845,5.846153846,0.067137809,3.579152859,1
17700.31933,0.034846626,0.028169014,6.583333333,0.066901408,3.617069517,1
18206.68488,0.034344447,0.025547445,6.583333333,0.069343066,3.613476413,1
15609.83558,0.037271449,0.030188679,6.416666667,0.071698113,3.607505356,1
14428.73209,0.038536806,0.02734375,6.083333333,0.07421875,3.61274792,1
14801.49036,0.037837838,0.020408163,6.083333333,0.07755102,3.609108921,1
19784.02113,0.033591731,0.032388664,6.416666667,0.076923077,3.65654026,1
20368.20643,0.033124565,0.037815126,6.416666667,0.079831933,3.657512227,1
17499.88137,0.036133122,0.030701754,6.333333333,0.083333333,3.657835113,1
16594.41644,0.037296835,0.032110092,6.166666667,0.087155963,3.657617311,1
22192.00842,0.030940944,0.03652968,6.416666667,0.086757991,3.69697746,1
22601.73511,0.032046391,0.042857143,6.333333333,0.09047619,3.690829778,1
23570.75328,0.031289111,0.04,6.333333333,0.095,3.707949051,1
18528.91552,0.036433365,0.036842105,6.083333333,0.1,3.691613737,1
19272.67686,0.035799051,0.038674033,6,0.104972376,3.708507169,1
25957.54268,0.028967054,0.049450549,6.25,0.104395604,3.73656911,1
27586.64619,0.028481566,0.042944785,5.916666667,0.110429448,3.712311832,1
21591.2591,0.033611599,0.045751634,5.75,0.117647059,3.718744464,1
22232.34275,0.032809296,0.048611111,5.5,0.125,3.721306853,1
31282.15203,0.025805303,0.055172414,5.916666667,0.124137931,3.750397324,1
32249.98774,0.026682362,0.058823529,5.833333333,0.132352941,3.758245495,1
34508.2193,0.025588952,0.055555556,5.75,0.142857143,3.760556013,1
28552.13254,0.029690299,0.060344828,5.583333333,0.155172414,3.767381259,1
28291.39291,0.030083565,0.074074074,5.416666667,0.166666667,3.75589279,1
30779.26857,0.028345996,0.051546392,5.333333333,0.18556701,3.767306979,1
33508.21002,0.026977315,0.056818182,5.166666667,0.204545455,3.807552296,1
47176.63557,0.02154442,0.08988764,5.5,0.202247191,3.824669252,1
50025.92721,0.020366074,0.101265823,5.727272727,0.227848101,3.819702535,1
44546.90494,0.022812266,0.114754098,6.5,0.262295082,3.820096057,1
64960.86669,0.016992353,0.1,6.875,0.266666667,3.750578093,1
44895.20178,0.020572002,0.12195122,6.833333333,0.341463415,3.443429714,1
64926.05136,0.013561511,0.166666667,11.66666667,0.261904762,2.95424626,1
49115.42608,0.020928286,0.008888889,6.333333333,0.097777778,3.599606824,1
31451.57844,0.020797227,0.009259259,6.25,0.101851852,3.588667495,1
31831.93772,0.020595843,0.009302326,6.25,0.102325581,3.598581591,1
32973.50586,0.020357498,0.009756098,6.25,0.107317073,3.604612652,1
34301.71695,0.019791982,0.010204082,6.25,0.112244898,3.619371226,1
34545.67029,0.019674764,0.010204082,6.25,0.112244898,3.612701095,1
35522.81447,0.019599666,0.010638298,6.25,0.117021277,3.625712228,1
35986.17151,0.019384265,0.010695187,6.166666667,0.117647059,3.627972033,1
37540.55404,0.019075331,0.011299435,6.166666667,0.124293785,3.630282893,1
39328.61602,0.018437226,0.011904762,6.166666667,0.130952381,3.645492105,1
39378.24205,0.018427652,0.017751479,6.636363636,0.130177515,3.643096058,1
41015.0122,0.018177687,0.0125,6.636363636,0.1375,3.657999725,1
41584.68822,0.01795393,0.012578616,6.636363636,0.13836478,3.654481954,1
43514.39731,0.01767409,0.013333333,6.636363636,0.146666667,3.675228188,1
46331.96913,0.016826923,0.014285714,6.545454545,0.157142857,3.686095591,1
46668.20099,0.016724406,0.014285714,6.454545455,0.157142857,3.685824536,1
48784.14389,0.016479401,0.015151515,6.454545455,0.166666667,3.693457926,1
49143.93778,0.016371078,0.015151515,6.454545455,0.166666667,3.702463956,1
52476.04336,0.015854451,0.016393443,6.363636364,0.180327869,3.696982771,1
52795.03777,0.014854499,0.024590164,6.454545455,0.180327869,3.71665238,1
57199.38746,0.014777675,0.017857143,6.363636364,0.196428571,3.719536228,1
60665.28447,0.014418411,0.019230769,6.272727273,0.211538462,3.748052554,1
61154.57756,0.014303397,0.019230769,6.363636364,0.211538462,3.76171628,1
65925.42843,0.013764126,0.021052632,6.090909091,0.231578947,3.772735146,1
67083.17628,0.012666757,0.021276596,6.181818182,0.234042553,3.801879564,1
73718.59672,0.01266382,0.034883721,6.090909091,0.255813953,3.835960921,1
80015.19072,0.011990034,0.038961039,5.909090909,0.285714286,3.863144722,1
81760.47265,0.011886385,0.025974026,5.909090909,0.272727273,3.825718193,1
91064.99548,0.011134763,0.029411765,5.545454545,0.294117647,3.8021053,1
93133.85846,0.010114734,0.044776119,5.636363636,0.298507463,3.843120762,1
114687.3638,0.008747376,0.06,5.272727273,0.38,3.869745766,1
114411.9107,0.008835523,0.051282051,5.3,0.461538462,3.84052307,1
5671.5377,0.053191489,0,8.5,0.7,2.682681311,1
8491.1754,0.021390374,0,8.5,0.875,2.706688321,1
12433.8102,0.024931356,0.022026432,7.272727273,0.101321586,3.626645888,1
29833.38069,0.02418238,0.022026432,6.916666667,0.105726872,3.644278612,1
12822.816,0.024900512,0.02283105,7.272727273,0.105022831,3.640107423,1
30908.06501,0.024022039,0.02293578,6.833333333,0.110091743,3.653367633,1
13236.63991,0.024749558,0.023809524,7.272727273,0.10952381,3.651518191,1
32047.43761,0.023406876,0.028708134,7,0.114832536,3.671382644,1
13678.61861,0.024452867,0.025,7.272727273,0.115,3.663466499,1
